project_id,project_type,state,district,terrain_type,land_area_hectares,estimated_cost_inr_crore,project_start_year,affected_families_count,title_dispute_rate_percent,local_protest_flag,compensation_multiplier_demand,sia_approval_status,section_11_notification_days,forest_clearance_status,fund_disbursement_percent,sia_approval_status_risk_score,forest_clearance_status_risk_score,C_r,F_r,H_r,W_r,P_r,land_area_log,project_age_years,delay_binary_label,delay_risk_tier,CRS,CRS_tier
NHAI-MP-2025-0472,Highway,Madhya Pradesh,Satna,Rural_Agri,88.2,506.4,2025,515,16.15,False,2.33,Pending,348,Not_Required,15.07,1.0,0.0,1.0,0.7697,0.6087,0.5,0.0,1.9504,1,0,High,55.97,High
MoR-GJ-2018-0598,Railway,Gujarat,Bhavnagar,Forest_Eco_Sensitive,136.11,598.2,2018,62,37.08,False,3.4,Pending,565,Stage_1_Pending,10.16,1.0,1.0,1.0,0.5105,0.5431,0.55,0.0,2.1371,8,1,Very_High,67.43,High
MoR-MP-2019-0473,Railway,Madhya Pradesh,Ratlam,Forest_Eco_Sensitive,219.6,1028.79,2019,253,33.37,False,2.89,Approved,582,Stage_1_Pending,50.28,0.0,1.0,1.0,0.6823,0.6,0.5,0.0,2.3436,7,1,Very_High,54.44,High
NHAI-GJ-2020-0599,Highway,Gujarat,Bharuch,Urban,193.69,1326.09,2020,2472,15.17,False,2.5,Rejected,75,Not_Required,64.14,1.0,0.0,1.0,0.9628,0.5459,0.55,0.0,2.2893,6,0,Low,60.35,High
NHAI-MH-2024-0895,Highway,Maharashtra,Raigad,Forest_Eco_Sensitive,172.79,1532.49,2024,44,39.92,True,4.0,Pending,575,Stage_1_Pending,0.0,1.0,1.0,1.0,0.4691,0.5256,0.6,0.7,2.24,2,1,Very_High,78.21,Critical
MoR-TN-2024-0521,Railway,Tamil Nadu,Chennai,Rural_Agri,393.06,920.81,2024,936,22.2,True,1.64,Pending,400,Not_Required,11.09,1.0,0.0,0.64,0.8432,0.5002,0.7,0.7,2.5956,2,1,Very_High,65.46,High
NHAI-RJ-2024-0696,Highway,Rajasthan,Bikaner,Forest_Eco_Sensitive,156.99,668.15,2024,233,43.68,False,3.28,Pending,411,Approved,0.0,1.0,0.0,1.0,0.6722,0.5716,0.4,0.0,2.1986,2,1,Very_High,52.26,High
NHAI-RJ-2017-0697,Highway,Rajasthan,Jaisalmer,Tribal_Schedule_V,129.79,767.81,2017,208,52.72,False,2.94,Approved,505,Not_Required,38.15,0.0,0.0,1.0,0.6583,0.5716,0.4,0.0,2.1166,9,1,Very_High,37.02,Moderate
NHAI-GJ-2021-0600,Highway,Gujarat,Vadodara,Forest_Eco_Sensitive,147.34,675.56,2021,154,34.43,True,3.21,Pending,484,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6215,0.5459,0.55,0.7,2.1713,5,1,Very_High,79.88,Critical
MoR-OD-2017-0242,Railway,Odisha,Sundargarh,Rural_Agri,475.46,2209.17,2017,1035,21.03,True,3.08,Approved,329,Not_Required,41.93,0.0,0.0,1.0,0.8556,0.7152,0.8,0.7,2.678,9,0,High,58.97,High
NHAI-UP-2023-0836,Highway,Uttar Pradesh,Bulandshahr,Rural_Agri,59.17,663.04,2023,199,24.88,False,2.42,Approved,130,Not_Required,92.84,0.0,0.0,1.0,0.6529,0.4713,0.6,0.0,1.7794,3,0,Medium,40.93,Moderate
MNRE-WB-2020-0270,Renewable_Energy,West Bengal,North 24 Parganas,Rural_Agri,65.09,248.1,2020,360,6.88,False,2.49,Approved,242,Approved,87.04,0.0,0.0,1.0,0.7257,0.4149,0.8,0.0,1.8201,6,0,High,46.2,Moderate
NHAI-NL-2022-0007,Highway,Nagaland,Tuensang,Urban,143.5,1030.15,2022,1169,7.44,False,1.98,Approved,147,Not_Required,23.17,0.0,0.0,0.98,0.8706,0.7499,0.7,0.0,2.1599,4,0,Medium,46.38,Moderate
MoR-RJ-2021-0699,Railway,Rajasthan,Udaipur,Rural_Agri,332.15,1364.63,2021,687,20.72,False,1.76,Pending,286,Not_Required,35.72,1.0,0.0,0.76,0.8051,0.5826,0.4,0.0,2.5226,5,0,High,50.39,High
MNRE-MH-2024-0896,Renewable_Energy,Maharashtra,Solapur,Urban,36.5,170.65,2024,597,15.31,False,1.46,Exempted,87,Not_Required,77.16,0.0,0.0,0.46,0.7879,0.4653,0.6,0.0,1.574,2,0,Low,33.84,Moderate
MoR-MH-2025-0897,Railway,Maharashtra,Bhandara,Rural_Agri,409.05,2319.48,2025,1400,24.35,False,3.44,Exempted,195,Not_Required,50.43,0.0,0.0,1.0,0.8928,0.5481,0.6,0.0,2.6128,1,0,High,45.12,Moderate
MoR-GJ-2021-0601,Railway,Gujarat,Vadodara,Rural_Agri,499.7,2524.48,2021,851,36.64,False,3.34,Pending,396,Stage_1_Pending,14.66,1.0,1.0,1.0,0.8315,0.5431,0.55,0.0,2.6996,5,1,Very_High,73.05,High
NHAI-KA-2022-0580,Highway,Karnataka,Mandya,Rural_Agri,210.59,1256.53,2022,921,55.27,True,3.13,Pending,445,Not_Required,15.23,1.0,0.0,1.0,0.8412,0.4867,0.55,0.7,2.3255,4,1,Very_High,68.72,High
MoR-PB-2024-0193,Railway,Punjab,Rupnagar,Rural_Agri,180.99,925.58,2024,260,29.26,False,1.94,Pending,191,Not_Required,2.07,1.0,0.0,0.94,0.6857,0.4843,0.5,0.0,2.26,2,0,High,53.45,High
NHAI-GJ-2022-0602,Highway,Gujarat,Jamnagar,Forest_Eco_Sensitive,205.93,969.29,2022,191,18.05,False,2.26,Exempted,493,Approved,7.14,0.0,0.0,1.0,0.6479,0.5459,0.55,0.0,2.3158,4,1,Very_High,39.84,Moderate
MNRE-UP-2020-0837,Renewable_Energy,Uttar Pradesh,Varanasi,Forest_Eco_Sensitive,22.0,115.11,2020,25,13.43,True,3.32,Pending,510,Approved,0.0,1.0,0.0,1.0,0.4015,0.3761,0.6,0.7,1.3617,6,1,Very_High,62.03,High
MoR-PB-2019-0194,Railway,Punjab,SAS Nagar (Mohali),Rural_Agri,236.53,1512.94,2019,982,27.26,False,2.13,Pending,206,Not_Required,31.9,1.0,0.0,1.0,0.8491,0.4843,0.5,0.0,2.3757,7,0,High,57.36,High
NHAI-KA-2023-0581,Highway,Karnataka,Mandya,Urban,155.45,920.22,2023,1305,9.65,False,2.23,Approved,164,Not_Required,42.78,0.0,0.0,1.0,0.8841,0.4867,0.55,0.0,2.1944,3,0,Medium,43.97,Moderate
MoR-AP-2019-0247,Railway,Andhra Pradesh,Annamayya,Forest_Eco_Sensitive,263.61,1101.74,2019,277,28.64,True,2.74,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6935,0.5713,0.75,0.7,2.4226,7,1,Very_High,85.14,Critical
NHAI-OD-2021-0243,Highway,Odisha,Jagatsinghpur,Tribal_Schedule_V,476.27,3372.05,2021,925,60.31,True,3.27,Pending,717,Stage_1_Pending,0.0,1.0,1.0,1.0,0.8417,0.6207,0.8,0.7,2.6788,5,1,Very_High,88.73,Critical
MNRE-RJ-2025-0700,Renewable_Energy,Rajasthan,Barmer,Rural_Agri,43.7,164.11,2025,146,24.51,False,3.02,Pending,294,Not_Required,17.55,1.0,0.0,1.0,0.6149,0.4767,0.4,0.0,1.6503,1,0,High,51.26,High
NHAI-MP-2023-0475,Highway,Madhya Pradesh,Shahdol,Forest_Eco_Sensitive,263.36,1696.66,2023,223,33.91,False,3.22,Exempted,526,Stage_1_Pending,4.35,0.0,1.0,1.0,0.6669,0.6087,0.5,0.0,2.4222,3,1,Very_High,54.17,High
NHAI-UP-2025-0838,Highway,Uttar Pradesh,Kanpur Nagar,Rural_Agri,205.48,1420.29,2025,335,36.46,False,2.97,Approved,298,Not_Required,73.56,0.0,0.0,1.0,0.7168,0.4713,0.6,0.0,2.3149,1,0,High,42.04,Moderate
NHAI-MH-2022-0898,Highway,Maharashtra,Bhandara,Rural_Agri,170.73,977.52,2022,629,17.66,False,2.34,Approved,287,Not_Required,56.76,0.0,0.0,1.0,0.7943,0.5256,0.6,0.0,2.2348,4,0,High,43.4,Moderate
NHAI-MP-2021-0476,Highway,Madhya Pradesh,Vidisha,Tribal_Schedule_V,65.74,310.42,2021,206,26.5,False,3.7,Approved,427,Stage_1_Pending,0.0,0.0,1.0,1.0,0.6571,0.6087,0.5,0.0,1.8244,5,1,Very_High,54.0,High
NHAI-MH-2016-0899,Highway,Maharashtra,Chhatrapati Sambhajinagar,Urban,225.2,1314.74,2016,1856,18.48,False,2.09,Pending,171,Not_Required,15.39,0.5,0.0,1.0,0.9275,0.5256,0.6,0.0,2.3545,10,0,Medium,53.23,High
MoR-RJ-2024-0701,Railway,Rajasthan,Jhunjhunu,Rural_Agri,572.61,3923.13,2024,1638,35.91,False,2.88,Approved,322,Not_Required,15.19,0.0,0.0,1.0,0.9121,0.5826,0.4,0.0,2.7586,2,0,High,41.46,Moderate
NHAI-KA-2021-0582,Highway,Karnataka,Tumakuru,Forest_Eco_Sensitive,199.52,1274.8,2021,155,30.69,False,3.01,Pending,427,Approved,11.32,1.0,0.0,1.0,0.6223,0.4867,0.55,0.0,2.3022,5,1,Very_High,54.39,High
MoR-RJ-2020-0702,Railway,Rajasthan,Jaisalmer,Rural_Agri,361.74,1698.99,2020,1102,28.35,True,2.31,Pending,275,Not_Required,32.88,1.0,0.0,1.0,0.8633,0.5826,0.4,0.7,2.5596,6,0,High,66.11,High
MNRE-AP-2022-0248,Renewable_Energy,Andhra Pradesh,Srikakulam,Forest_Eco_Sensitive,50.63,132.66,2022,46,37.03,True,4.0,Rejected,615,Stage_1_Pending,0.0,1.0,1.0,1.0,0.4744,0.4559,0.75,0.7,1.7129,4,1,Very_High,81.3,Critical
NHAI-MH-2022-0900,Highway,Maharashtra,Mumbai Suburban,Rural_Agri,97.67,485.84,2022,126,5.82,False,1.69,Rejected,447,Approved,16.79,1.0,0.0,0.69,0.5969,0.5256,0.6,0.0,1.9942,4,1,Very_High,49.52,Moderate
MNRE-UP-2023-0839,Renewable_Energy,Uttar Pradesh,Aligarh,Rural_Agri,73.02,292.5,2023,208,23.07,False,1.34,Pending,197,Approved,24.47,1.0,0.0,0.34,0.6583,0.3761,0.6,0.0,1.8693,3,0,High,44.47,Moderate
MNRE-UP-2023-0840,Renewable_Energy,Uttar Pradesh,Mirzapur,Rural_Agri,32.64,115.49,2023,93,25.18,False,3.11,Pending,207,Not_Required,26.48,1.0,0.0,1.0,0.5598,0.3761,0.6,0.0,1.5269,3,0,High,54.3,High
MoR-WB-2016-0271,Railway,West Bengal,Alipurduar,Rural_Agri,318.16,1970.12,2016,1044,35.82,False,2.73,Approved,309,Not_Required,49.46,0.0,0.0,1.0,0.8566,0.5051,0.8,0.0,2.504,10,0,High,48.49,Moderate
NHAI-UP-2022-0841,Highway,Uttar Pradesh,Bareilly,Urban,134.41,711.71,2022,512,17.9,False,1.16,Approved,128,Not_Required,66.79,0.0,0.0,0.16,0.769,0.4713,0.6,0.0,2.1317,4,0,Medium,28.26,Moderate
MoR-GJ-2023-0603,Railway,Gujarat,Surat,Urban,335.91,1375.41,2023,4249,28.98,True,2.31,Pending,279,Not_Required,34.7,1.0,0.0,1.0,1.0,0.5431,0.55,0.7,2.5275,3,0,High,71.5,High
MoR-KL-2021-0143,Railway,Kerala,Kollam,Rural_Agri,405.22,1194.9,2021,1406,39.94,False,2.78,Approved,331,Not_Required,56.29,0.0,0.0,1.0,0.8933,0.6686,0.75,0.0,2.6088,5,0,High,48.13,Moderate
NHAI-CG-2016-0177,Highway,Chhattisgarh,Dhamtari,Rural_Agri,228.53,1317.02,2016,824,17.85,False,1.3,Pending,293,Not_Required,52.13,1.0,0.0,0.3,0.8275,0.6694,0.55,0.0,2.3608,10,0,High,45.73,Moderate
MoR-BR-2017-0288,Railway,Bihar,Gaya,Rural_Agri,399.15,1599.79,2017,1164,36.15,False,2.94,Exempted,296,Stage_1_Pending,49.18,0.0,1.0,1.0,0.87,0.4749,0.75,0.0,2.6022,9,0,High,62.73,High
MNRE-GJ-2019-0604,Renewable_Energy,Gujarat,Mehsana,Rural_Agri,46.55,220.82,2019,82,15.6,False,1.94,Approved,281,Not_Required,52.21,0.0,0.0,0.94,0.5445,0.4634,0.55,0.0,1.6772,7,0,High,36.98,Moderate
MNRE-PB-2016-0195,Renewable_Energy,Punjab,Moga,Rural_Agri,49.39,118.33,2016,122,15.05,False,2.03,Approved,310,Not_Required,31.95,0.0,0.0,1.0,0.593,0.356,0.5,0.0,1.7023,10,0,High,37.88,Moderate
MoR-MH-2020-0902,Railway,Maharashtra,Nashik,Tribal_Schedule_V,207.1,1136.42,2020,216,55.79,True,2.97,Pending,677,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6629,0.5481,0.6,0.7,2.3183,6,1,Very_High,81.6,Critical
NHAI-BR-2018-0289,Highway,Bihar,Saran,Rural_Agri,200.57,1548.04,2018,889,16.7,False,1.87,Pending,250,Not_Required,28.68,1.0,0.0,0.87,0.8368,0.4694,0.75,0.0,2.3044,8,0,High,59.87,High
NHAI-NL-2024-0008,Highway,Nagaland,Mon,Forest_Eco_Sensitive,306.27,1577.28,2024,1341,34.82,True,3.07,Pending,628,Approved,0.0,1.0,0.0,1.0,0.8875,0.7499,0.7,0.7,2.4875,2,1,Very_High,72.53,High
MNRE-GJ-2024-0605,Renewable_Energy,Gujarat,Patan,Rural_Agri,70.57,294.76,2024,218,27.1,False,1.6,Pending,241,Not_Required,31.34,1.0,0.0,0.6,0.6641,0.4634,0.55,0.0,1.8547,2,0,High,48.12,Moderate
NHAI-RJ-2021-0704,Highway,Rajasthan,Sikar,Rural_Agri,115.42,1149.41,2021,358,31.01,False,1.31,Approved,280,Stage_1_Pending,56.16,0.0,1.0,0.31,0.725,0.5716,0.4,0.0,2.066,5,0,High,41.11,Moderate
MoR-MH-2023-0903,Railway,Maharashtra,Pune,Rural_Agri,305.13,1779.7,2023,707,13.59,False,2.51,Pending,249,Not_Required,35.43,1.0,0.0,1.0,0.8087,0.5481,0.6,0.0,2.4859,3,0,High,58.65,High
NHAI-WB-2022-0272,Highway,West Bengal,Birbhum,Urban,109.37,726.73,2022,1605,15.08,False,2.45,Approved,143,Not_Required,39.36,0.0,0.0,1.0,0.9096,0.4936,0.8,0.0,2.0429,4,0,Medium,49.42,Moderate
NHAI-UP-2023-0842,Highway,Uttar Pradesh,Aligarh,Rural_Agri,98.21,965.62,2023,712,33.25,False,1.37,Pending,283,Not_Required,34.74,1.0,0.0,0.37,0.8095,0.4713,0.6,0.0,1.9966,3,0,High,47.64,Moderate
NHAI-NL-2021-0009,Highway,Nagaland,Phek,Urban,278.52,2443.48,2021,2117,16.01,False,1.59,Approved,103,Not_Required,33.8,0.0,0.0,0.59,0.9437,0.7499,0.7,0.0,2.4464,5,0,Medium,40.84,Moderate
MNRE-UP-2020-0843,Renewable_Energy,Uttar Pradesh,Gorakhpur,Rural_Agri,73.26,245.18,2020,255,27.92,False,1.96,Exempted,115,Not_Required,44.53,0.0,0.0,0.96,0.6833,0.3761,0.6,0.0,1.8708,6,0,Medium,40.76,Moderate
MoR-UP-2022-0844,Railway,Uttar Pradesh,Kanpur Nagar,Rural_Agri,475.68,2914.57,2022,795,37.81,True,3.0,Rejected,429,Not_Required,0.0,1.0,0.0,1.0,0.8231,0.4761,0.6,0.7,2.6782,4,1,Very_High,69.4,High
NHAI-OD-2021-0244,Highway,Odisha,Jagatsinghpur,Forest_Eco_Sensitive,197.47,1333.6,2021,121,46.3,True,3.05,Pending,453,Approved,21.87,1.0,0.0,1.0,0.592,0.6207,0.8,0.7,2.2977,5,1,Very_High,69.36,High
MoR-MH-2023-0904,Railway,Maharashtra,Mumbai Suburban,Forest_Eco_Sensitive,631.26,1837.9,2023,387,53.86,True,3.43,Pending,432,Approved,12.41,1.0,0.0,1.0,0.7345,0.5481,0.6,0.7,2.8009,3,1,Very_High,67.85,High
NHAI-ML-2018-0012,Highway,Meghalaya,East Garo Hills,Urban,238.23,1155.07,2018,1420,13.81,False,2.35,Exempted,98,Not_Required,93.97,0.0,0.0,1.0,0.8945,0.5951,0.8,0.0,2.3788,8,0,Medium,49.15,Moderate
MNRE-MH-2024-0905,Renewable_Energy,Maharashtra,Sangli,Tribal_Schedule_V,52.45,233.9,2024,18,53.29,True,3.15,Approved,536,Not_Required,0.0,0.0,0.0,1.0,0.3628,0.4653,0.6,0.7,1.7279,2,1,Very_High,46.35,Moderate
MNRE-KA-2017-0585,Renewable_Energy,Karnataka,Mandya,Rural_Agri,52.67,273.88,2017,123,18.87,False,2.48,Pending,304,Approved,28.95,1.0,0.0,1.0,0.594,0.4418,0.55,0.0,1.7297,9,0,High,53.89,High
MoR-GJ-2025-0606,Railway,Gujarat,Jamnagar,Rural_Agri,202.9,1086.24,2025,672,37.66,False,2.19,Approved,257,Not_Required,55.45,0.0,0.0,1.0,0.8024,0.5431,0.55,0.0,2.3094,1,0,High,42.54,Moderate
NHAI-RJ-2025-0705,Highway,Rajasthan,Bikaner,Rural_Agri,133.17,889.61,2025,628,28.02,False,2.21,Approved,252,Not_Required,10.45,0.0,0.0,1.0,0.7941,0.5716,0.4,0.0,2.1277,1,0,High,39.4,Moderate
MNRE-GJ-2019-0607,Renewable_Energy,Gujarat,Mehsana,Tribal_Schedule_V,50.25,123.16,2019,133,43.11,True,3.3,Approved,576,Approved,3.88,0.0,0.0,1.0,0.6035,0.4634,0.55,0.7,1.7097,7,1,Very_High,49.56,Moderate
NHAI-GJ-2015-0608,Highway,Gujarat,Kutch,Tribal_Schedule_V,339.7,2073.96,2015,464,51.76,True,3.21,Approved,710,Stage_1_Pending,1.73,0.0,1.0,1.0,0.7569,0.5459,0.55,0.7,2.5324,11,1,Very_High,67.24,High
NHAI-GJ-2025-0609,Highway,Gujarat,Bhavnagar,Urban,126.15,800.41,2025,2357,19.89,False,2.39,Approved,132,Not_Required,20.64,0.0,0.0,1.0,0.9569,0.5459,0.55,0.0,2.1043,1,0,Medium,45.25,Moderate
NHAI-SK-2016-0023,Highway,Sikkim,East Sikkim (Gangtok),Tribal_Schedule_V,80.56,538.44,2016,179,75.32,True,3.29,Approved,730,Approved,0.0,0.0,0.0,1.0,0.6399,0.8552,0.75,0.7,1.9115,10,1,Very_High,54.2,High
MoR-JH-2017-0177,Railway,Jharkhand,Ranchi,Rural_Agri,141.39,1099.07,2017,495,16.37,False,2.44,Approved,352,Not_Required,44.24,0.0,0.0,1.0,0.7648,0.6881,0.55,0.0,2.1535,9,0,High,41.88,Moderate
MNRE-RJ-2022-0706,Renewable_Energy,Rajasthan,Barmer,Rural_Agri,108.37,578.39,2022,570,15.33,False,3.13,Exempted,199,Not_Required,59.3,0.0,0.0,1.0,0.7822,0.4767,0.4,0.0,2.0389,4,0,High,39.19,Moderate
NHAI-BR-2025-0290,Highway,Bihar,Darbhanga,Rural_Agri,257.81,1354.25,2025,1165,37.25,False,3.0,Pending,238,Not_Required,24.75,1.0,0.0,1.0,0.8701,0.4694,0.75,0.0,2.413,1,0,High,62.73,High
MNRE-GJ-2023-0610,Renewable_Energy,Gujarat,Junagadh,Urban,51.64,157.57,2023,207,20.72,False,1.22,Approved,64,Not_Required,51.58,0.0,0.0,0.22,0.6577,0.4634,0.55,0.0,1.7213,3,0,Low,26.36,Moderate
MNRE-MP-2023-0477,Renewable_Energy,Madhya Pradesh,Satna,Tribal_Schedule_V,51.44,120.16,2023,34,36.45,True,3.33,Pending,390,Approved,0.0,1.0,0.0,1.0,0.4381,0.5082,0.5,0.7,1.7197,3,1,Very_High,60.67,High
MoR-OD-2024-0245,Railway,Odisha,Kalahandi,Rural_Agri,392.21,2178.03,2024,1893,47.47,False,3.34,Approved,333,Not_Required,61.09,0.0,0.0,1.0,0.9299,0.7152,0.8,0.0,2.5946,2,0,High,49.77,Moderate
NHAI-UP-2021-0845,Highway,Uttar Pradesh,Lucknow,Rural_Agri,264.56,1823.21,2021,878,38.65,False,2.19,Pending,454,Not_Required,0.0,1.0,0.0,1.0,0.8353,0.4713,0.6,0.0,2.4242,5,1,Very_High,59.12,High
MNRE-TS-2019-0277,Renewable_Energy,Telangana,Warangal,Rural_Agri,31.95,83.71,2019,166,30.47,False,2.1,Approved,133,Not_Required,59.82,0.0,0.0,1.0,0.6307,0.4843,0.5,0.0,1.5179,7,0,Medium,38.54,Moderate
MNRE-GJ-2021-0611,Renewable_Energy,Gujarat,Bhavnagar,Rural_Agri,32.91,137.16,2021,68,28.57,False,2.29,Exempted,224,Not_Required,27.77,0.0,0.0,1.0,0.5217,0.4634,0.55,0.0,1.5303,5,0,High,37.63,Moderate
MNRE-UP-2017-0846,Renewable_Energy,Uttar Pradesh,Bulandshahr,Rural_Agri,46.74,195.91,2017,211,19.81,True,2.38,Exempted,203,Not_Required,40.73,0.0,0.0,1.0,0.6601,0.3761,0.6,0.7,1.6789,9,0,High,51.55,High
MoR-RJ-2018-0707,Railway,Rajasthan,Bharatpur,Rural_Agri,509.67,2527.99,2018,1291,36.87,True,2.14,Exempted,566,Not_Required,0.0,0.0,0.0,1.0,0.8828,0.5826,0.4,0.7,2.7081,8,1,Very_High,51.45,High
NHAI-RJ-2020-0708,Highway,Rajasthan,Alwar,Urban,164.48,846.46,2020,2781,29.27,False,2.29,Pending,177,Not_Required,16.99,0.5,0.0,1.0,0.9773,0.5716,0.4,0.0,2.2187,6,0,Medium,50.1,High
NHAI-UP-2026-0847,Highway,Uttar Pradesh,Sonbhadra,Rural_Agri,202.94,1320.85,2026,449,29.58,False,2.17,Exempted,406,Approved,72.61,0.0,0.0,1.0,0.7528,0.4713,0.6,0.0,2.3095,0,1,Very_High,42.67,Moderate
MNRE-BR-2017-0291,Renewable_Energy,Bihar,Vaishali,Rural_Agri,29.59,72.73,2017,132,28.42,False,2.43,Approved,193,Not_Required,82.86,0.0,0.0,1.0,0.6026,0.381,0.75,0.0,1.4856,9,0,High,43.05,Moderate
MoR-GJ-2024-0612,Railway,Gujarat,Panchmahal,Rural_Agri,269.28,1817.24,2024,429,25.51,False,3.13,Approved,283,Not_Required,37.24,0.0,0.0,1.0,0.7472,0.5431,0.55,0.0,2.4318,2,0,High,41.58,Moderate
NHAI-MH-2023-0907,Highway,Maharashtra,Satara,Tribal_Schedule_V,131.55,1028.68,2023,75,34.95,False,2.61,Exempted,655,Stage_1_Pending,40.47,0.0,1.0,1.0,0.5337,0.5256,0.6,0.0,2.1224,3,1,Very_High,53.84,High
NHAI-DL-2023-0073,Highway,Delhi,North West Delhi,Urban,98.31,583.49,2023,1788,5.72,False,1.93,Pending,168,Not_Required,36.07,0.5,0.0,0.93,0.9229,0.2728,0.5,0.0,1.997,3,0,Medium,49.93,Moderate
MoR-UP-2026-0848,Railway,Uttar Pradesh,Sonbhadra,Rural_Agri,252.93,993.26,2026,469,8.22,False,2.82,Pending,210,Not_Required,62.71,1.0,0.0,1.0,0.7582,0.4761,0.6,0.0,2.4047,0,0,High,57.77,High
MNRE-WB-2019-0273,Renewable_Energy,West Bengal,Purba Medinipur,Tribal_Schedule_V,59.24,145.17,2019,199,53.45,False,3.08,Approved,354,Approved,48.13,0.0,0.0,1.0,0.6529,0.4149,0.8,0.0,1.7799,7,0,High,44.93,Moderate
NHAI-GJ-2019-0613,Highway,Gujarat,Gandhinagar,Urban,118.75,701.39,2019,416,8.37,False,1.45,Approved,121,Not_Required,100.0,0.0,0.0,0.45,0.7434,0.5459,0.55,0.0,2.0783,7,0,Medium,31.88,Moderate
NHAI-GJ-2026-0614,Highway,Gujarat,Navsari,Tribal_Schedule_V,115.47,629.03,2026,151,50.47,True,3.18,Pending,603,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6191,0.5459,0.55,0.7,2.0662,0,1,Very_High,79.83,Critical
NHAI-TN-2019-0522,Highway,Tamil Nadu,Kanchipuram,Rural_Agri,353.31,2344.39,2019,500,17.01,False,1.83,Pending,320,Not_Required,42.19,1.0,0.0,0.83,0.766,0.4794,0.7,0.0,2.5494,7,0,High,56.93,High
MoR-TN-2018-0523,Railway,Tamil Nadu,Tiruvallur,Tribal_Schedule_V,439.79,2676.37,2018,611,40.37,True,2.9,Pending,611,Stage_1_Pending,0.0,1.0,1.0,1.0,0.7907,0.5002,0.7,0.7,2.6442,8,1,Very_High,85.84,Critical
MoR-PB-2023-0197,Railway,Punjab,SAS Nagar (Mohali),Forest_Eco_Sensitive,391.42,1517.91,2023,132,26.45,False,2.78,Pending,626,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6026,0.4843,0.5,0.0,2.5938,3,1,Very_High,68.05,High
NHAI-GJ-2023-0615,Highway,Gujarat,Ahmedabad,Rural_Agri,222.67,1404.07,2023,783,27.46,True,1.63,Approved,376,Not_Required,0.0,0.0,0.0,1.0,0.8212,0.5459,0.55,0.7,2.3496,3,1,Very_High,53.37,High
NHAI-UP-2025-0849,Highway,Uttar Pradesh,Meerut,Rural_Agri,208.59,1492.65,2025,539,21.9,False,2.14,Pending,453,Not_Required,32.89,1.0,0.0,1.0,0.7753,0.4713,0.6,0.0,2.3214,1,1,Very_High,58.07,High
NHAI-CG-2023-0179,Highway,Chhattisgarh,Raipur,Forest_Eco_Sensitive,259.25,2097.39,2023,95,27.3,False,2.51,Approved,642,Stage_1_Pending,1.69,0.0,1.0,1.0,0.5624,0.6694,0.55,0.0,2.4154,3,1,Very_High,53.34,High
MNRE-UP-2024-0850,Renewable_Energy,Uttar Pradesh,Saharanpur,Rural_Agri,47.43,59.02,2024,390,34.14,False,2.0,Approved,224,Not_Required,15.34,0.0,0.0,1.0,0.7355,0.3761,0.6,0.0,1.6851,2,0,High,42.37,Moderate
NHAI-MH-2018-0908,Highway,Maharashtra,Satara,Forest_Eco_Sensitive,121.67,872.34,2018,90,51.78,False,2.43,Approved,475,Stage_1_Pending,27.22,0.0,1.0,1.0,0.5559,0.5256,0.6,0.0,2.0887,8,1,Very_High,54.23,High
MoR-AP-2025-0249,Railway,Andhra Pradesh,East Godavari,Rural_Agri,286.08,1379.19,2025,1236,21.43,False,2.99,Approved,294,Not_Required,74.25,0.0,0.0,1.0,0.8774,0.5713,0.75,0.0,2.458,1,0,High,47.85,Moderate
MoR-BR-2023-0292,Railway,Bihar,Bhagalpur,Urban,184.63,982.21,2023,3186,13.58,False,1.7,Approved,179,Not_Required,39.45,0.0,0.0,0.7,0.994,0.4749,0.75,0.0,2.2686,3,0,Medium,44.65,Moderate
MoR-GJ-2022-0616,Railway,Gujarat,Vadodara,Tribal_Schedule_V,243.54,1567.72,2022,168,35.36,False,3.32,Approved,492,Not_Required,5.46,0.0,0.0,1.0,0.6321,0.5431,0.55,0.0,2.3883,4,1,Very_High,39.56,Moderate
NHAI-GJ-2024-0617,Highway,Gujarat,Anand,Tribal_Schedule_V,83.08,438.02,2024,63,56.75,True,2.54,Pending,730,Approved,13.03,1.0,0.0,1.0,0.5125,0.5459,0.55,0.7,1.9247,2,1,Very_High,62.97,High
NHAI-OD-2023-0246,Highway,Odisha,Balasore,Tribal_Schedule_V,138.9,942.07,2023,197,49.68,True,2.42,Pending,730,Stage_1_Pending,0.0,1.0,1.0,1.0,0.6516,0.6207,0.8,0.7,2.1458,3,1,Very_High,85.4,Critical
NHAI-MP-2018-0479,Highway,Madhya Pradesh,Sehore,Forest_Eco_Sensitive,135.16,1337.15,2018,54,49.61,False,2.53,Exempted,688,Stage_1_Pending,5.25,0.0,1.0,1.0,0.4938,0.6087,0.5,0.0,2.134,8,1,Very_High,51.14,High
MNRE-UP-2022-0851,Renewable_Energy,Uttar Pradesh,Agra,Urban,68.25,255.65,2022,1168,23.7,False,1.98,Approved,76,Not_Required,86.53,0.0,0.0,0.98,0.8704,0.3761,0.6,0.0,1.8404,4,0,Low,44.38,Moderate
